condition,ds_name,loss,strong_model,weak_model,gt_fraction_requested,gt_fraction_actual,gt_seed,seed,lr,accuracy,run_dir
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.5,0.5,1,1,5e-05,0.7194860813704497,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.5,0.5,0,0,5e-05,0.6901193025390028,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.5,0.5,2,2,5e-05,0.7124502906087489,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2,0.5,0.5,1,1,1e-05,0.69593147751606,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.5,0.5,0,0,1e-05,0.6748241052309575,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.5,0.5,2,2,1e-05,0.7127561945549098,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2-large,0.5,0.5,1,1,1e-05,0.6442337106148669,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.5,0.5,0,0,1e-05,0.750688283878862,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.5,0.5,2,2,1e-05,0.7142857142857143,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.5,0.5,1,1,1e-05,0.7145916182318752,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.5,0.5,0,0,1e-05,0.7161211379626797,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.5,0.5,2,2,1e-05,0.7283572958091159,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.5,0.5,1,1,1e-05,0.7350871826246559,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.5,0.5,0,0,1e-05,0.760477210156011,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.5,0.5,2,2,1e-05,0.7228510247782196,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2,gpt2,0.75,0.7501060670343657,1,1,5e-05,0.6105842765371673,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.75,0.7501060670343657,0,0,5e-05,0.6212909146527991,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.75,0.7501060670343657,2,2,5e-05,0.6170082594065464,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.75,0.7501060670343657,1,1,1e-05,0.6096665646986846,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.75,0.7501060670343657,0,0,1e-05,0.5842765371673294,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.75,0.7501060670343657,2,2,1e-05,0.5937595594983175,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2-large,0.75,0.7501060670343657,1,1,1e-05,0.5998776384215356,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.75,0.7501060670343657,0,0,1e-05,0.6035484857754665,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.75,0.7501060670343657,2,2,1e-05,0.5799938819210768,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.75,0.7501060670343657,1,1,1e-05,0.6111960844294891,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.75,0.7501060670343657,0,0,1e-05,0.5894769042520649,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.75,0.7501060670343657,2,2,1e-05,0.585806056898134,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2,0.75,0.7501060670343657,1,1,5e-05,0.6641174671153258,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.75,0.7501060670343657,0,0,5e-05,0.6170082594065464,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.75,0.7501060670343657,2,2,5e-05,0.5992658305292138,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.75,0.7501060670343657,1,1,5e-05,0.6558580605689813,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.75,0.7501060670343657,0,0,5e-05,0.6778831446925665,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.75,0.7501060670343657,2,2,5e-05,0.6497399816457632,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2,0.75,0.7501060670343657,1,1,1e-05,0.5919241358213521,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.75,0.7501060670343657,0,0,1e-05,0.5974304068522484,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.75,0.7501060670343657,2,2,1e-05,0.6017130620985011,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.75,0.7501060670343657,1,1,1e-05,0.588865096359743,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.75,0.7501060670343657,0,0,1e-05,0.6072193331293974,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.75,0.7501060670343657,2,2,1e-05,0.6017130620985011,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.75,0.7501060670343657,1,1,1e-05,0.592230039767513,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.75,0.7501060670343657,0,0,1e-05,0.6326093606607526,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.75,0.7501060670343657,2,2,1e-05,0.6035484857754665,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.75,0.7501060670343657,1,1,1e-05,0.6072193331293974,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.75,0.7501060670343657,0,0,1e-05,0.6350565922300397,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.75,0.7501060670343657,2,2,1e-05,0.5937595594983175,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2,gpt2,0.75,0.7501060670343657,1,1,5e-05,0.669929642092383,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.75,0.7501060670343657,0,0,5e-05,0.6705414499847048,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.75,0.7501060670343657,2,2,5e-05,0.6742122973386356,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.75,0.7501060670343657,1,1,1e-05,0.7084735393086571,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.75,0.7501060670343657,0,0,1e-05,0.6965432854083817,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.75,0.7501060670343657,2,2,1e-05,0.7350871826246559,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2-large,0.75,0.7501060670343657,1,1,1e-05,0.673294585500153,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.75,0.7501060670343657,0,0,1e-05,0.7320281431630468,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.75,0.7501060670343657,2,2,1e-05,0.731722239216886,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-medium,0.75,0.7501060670343657,1,1,1e-05,0.7256041602936678,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.75,0.7501060670343657,0,0,1e-05,0.7161211379626797,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.75,0.7501060670343657,2,2,1e-05,0.7366167023554604,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2,0.75,0.7501060670343657,1,1,5e-05,0.7234628326705415,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.75,0.7501060670343657,0,0,5e-05,0.6852248394004282,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.75,0.7501060670343657,2,2,5e-05,0.7283572958091159,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.75,0.7501060670343657,1,1,5e-05,0.7295809115937596,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.75,0.7501060670343657,0,0,5e-05,0.702049556439278,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.75,0.7501060670343657,2,2,5e-05,0.7228510247782196,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2,0.75,0.7501060670343657,1,1,1e-05,0.7488528602018966,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.75,0.7501060670343657,0,0,1e-05,0.7243805445090241,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.75,0.7501060670343657,2,2,1e-05,0.7439583970633221,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2-large,0.75,0.7501060670343657,1,1,1e-05,0.7402875497093913,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.75,0.7501060670343657,0,0,1e-05,0.757418170694402,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.75,0.7501060670343657,2,2,1e-05,0.7555827470174366,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.75,0.7501060670343657,1,1,1e-05,0.7525237075558274,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.75,0.7501060670343657,0,0,1e-05,0.7228510247782196,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.75,0.7501060670343657,2,2,1e-05,0.750688283878862,results/data/naive_mixing/075/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.75,0.7501060670343657,1,1,1e-05,0.7457938207402875,results/data/naive_mixing/075/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.75,0.7501060670343657,0,0,1e-05,0.7485469562557358,results/data/naive_mixing/075/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.75-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
